Timestamp,PM2_5,PM10,O3_lcs_ppb,Carbon_Monoxide,Temp_lcs,RH_lcs,CO_lcs_ppm,CO_ref,O3_ref,RH_ref,Temp_ref,O3_baseline_cal,O3_ml_residual_cal
2025-03-15 22:00:00,8.050847458,9.050847458,12.61016949,458.5762712,26.4,21.47288136,0.4585762712,0.63,29.0,21.0,21.0,48.61385800858551,-16.98508694926608
2025-03-15 23:00:00,12.56896552,13.62068966,12.51724138,523.137931,26.4,20.42931034,0.523137931,0.75,21.0,24.0,19.0,49.833313892179206,-33.791642148057
2025-03-16 00:00:00,10.15254237,11.15254237,13.03389831,641.5762712,26.4,20.18474576,0.6415762711999999,1.15,6.0,26.0,18.0,50.42978655253049,-42.67635764653058
2025-03-16 01:00:00,10.52542373,11.52542373,13.18644068,749.1864407,26.4,20.65932203,0.7491864407000001,1.41,2.0,30.0,17.0,49.93311677942221,-37.89125571065744
2025-03-16 02:00:00,8.966101695,9.966101695,12.61016949,809.559322,26.4,20.65932203,0.8095593219999999,1.24,3.0,30.0,16.0,49.604012638278014,-37.258830933033224
2025-03-16 03:00:00,7.568965517,8.568965517,11.75862069,644.637931,26.36206897,19.49482759,0.644637931,0.78,9.0,29.0,16.0,50.45676571343467,-41.5793032427794
2025-03-16 04:00:00,9.661016949,10.66101695,12.0,572.8135593,26.26610169,19.23050847,0.5728135593,0.89,5.0,34.0,15.0,50.669626903355606,-42.644614897872756
2025-03-16 05:00:00,9.25862069,10.25862069,12.0,609.1034483,26.15517241,19.17758621,0.6091034483,1.14,1.0,38.0,14.0,50.44230986725747,-44.887054142788266
2025-03-16 06:00:00,6.881355932,7.881355932,11.81355932,578.6610169,26.03220339,18.21016949,0.5786610169,0.9,2.0,37.0,13.0,51.23662052020254,-48.43694447596382
2025-03-16 07:00:00,12.20338983,13.20338983,12.18644068,623.6779661,25.96949153,18.78644068,0.6236779661,1.08,2.0,39.0,13.0,50.55442072913659,-44.81143557684498
2025-03-16 08:00:00,14.40677966,15.40677966,13.69491525,679.0338983,25.81864407,19.4220339,0.6790338983,1.24,4.0,37.0,14.0,50.22582833468138,-30.013099243907497
2025-03-16 09:00:00,13.94827586,14.94827586,19.55172414,704.4827586,25.75517241,20.16034483,0.7044827586,1.12,16.0,31.0,16.0,52.48950196896757,-16.74522714706521
2025-03-16 10:00:00,15.18644068,16.18644068,20.06779661,726.8474576,25.62711864,20.91694915,0.7268474576,0.84,39.0,27.0,18.0,51.5276339842934,-11.089427430440477
2025-03-16 11:00:00,88.98305085,91.15254237,62.69491525,1386.542373,25.71525424,23.58305085,1.386542373,0.7,63.0,23.0,20.0,72.91604058749012,-3.3913902790765196
2025-03-16 12:00:00,45.16949153,47.16949153,59.33898305,1029.423729,25.8,21.96271186,1.029423729,0.72,87.0,18.0,22.0,73.13331133646768,11.81111004373219
