Timestamp,PM2_5,PM10,O3_lcs_ppb,Carbon_Monoxide,Temp_lcs,RH_lcs,CO_lcs_ppm,CO_ref,O3_ref,RH_ref,Temp_ref,O3_lcs_ppb_rm3h,Temp_lcs_rm3h,RH_lcs_rm3h,O3_baseline_cal,O3_ml_residual_cal
2025-04-12 23:00:00,11.13559322,12.13559322,42.89830508,251.5762712,16.30169492,30.98983051,0.2515762712,0.66,28.0,38.0,16.0,38.189655173333314,17.633119036666674,30.587073836666672,36.995885193914354,-10.214366391669287
2025-04-13 00:00:00,9.491525424,10.49152542,47.59322034,235.7118644,15.33220339,34.61355932,0.2357118644,0.6,35.0,36.0,15.0,43.35349697999999,16.298655760000006,32.638486266666675,35.288484797677135,-3.4052156067591923
2025-04-13 01:00:00,9.847457627,10.84745763,46.96610169,249.220339,14.68983051,36.17966102,0.2492203389999999,0.57,40.0,39.0,14.0,45.81920903666665,15.441242940000004,33.92768361666668,33.011145359762516,-2.3301203418086467
2025-04-13 02:00:00,10.48275862,11.48275862,46.31034483,237.1724138,14.05689655,37.97241379,0.2371724137999999,0.62,41.0,41.0,14.0,46.95655561999998,14.692976816666672,36.25521137666667,30.644500612216056,-2.2936844986274343
2025-04-13 03:00:00,10.40677966,11.40677966,42.49152542,234.3220339,13.53898305,37.56440678,0.2343220339,0.6,42.0,44.0,13.0,45.25599064666665,14.095236703333336,37.238827196666676,28.55234948226417,-1.7005138032242797
2025-04-13 04:00:00,13.86440678,14.86440678,36.01694915,253.6610169,13.21355932,36.12711864,0.2536610169,0.59,37.0,46.0,12.0,41.60627313333331,13.603146306666671,37.22131307000001,25.998398034435233,-1.5896969183883591
2025-04-13 05:00:00,14.86440678,15.86440678,35.01694915,270.4576271,12.48305085,33.41864407,0.2704576271,0.64,25.0,46.0,11.0,37.84180790666665,13.078531073333338,35.70338983000001,27.709698466721136,-3.9986431626738943
2025-04-13 06:00:00,15.83050847,16.83050847,37.01694915,263.1016949,12.26101695,32.08813559,0.2631016948999999,0.6,25.0,41.0,10.0,36.01694914999999,12.652542373333338,33.87796610000001,30.094649332368462,-6.367652410211722
2025-04-13 07:00:00,17.9137931,18.94827586,43.22413793,358.0689655,13.80517241,30.49137931,0.3580689655,0.78,12.0,44.0,10.0,38.419345409999984,12.849746736666672,31.99938632333334,35.85371211061411,-12.024722005031443
2025-04-13 08:00:00,17.76271186,18.79661017,45.86440678,399.2542373,15.96271186,27.10169492,0.3992542373,0.97,16.0,41.0,11.0,42.03516461999998,14.009633740000005,29.893736606666675,42.48093514994025,-18.6879805239037
2025-04-13 09:00:00,17.22033898,18.22033898,50.25423729,414.9830508,17.96949153,22.81186441,0.4149830508,0.98,30.0,35.0,13.0,46.44759399999998,15.912458600000006,26.801646213333342,52.00515996802004,-22.238796507475396
2025-04-13 10:00:00,14.86206897,15.86206897,40.31034483,427.3275862,20.65862069,14.4362069,0.4273275862,0.86,45.0,29.0,15.0,45.476329633333314,18.196941360000004,21.449922076666677,60.8768736209083,-24.84235465516834
2025-04-13 11:00:00,11.16949153,12.16949153,40.89830508,330.0,23.19661017,7.198305085,0.33,0.74,58.0,17.0,18.0,43.820962399999985,20.60824079666667,14.815458798333344,76.38262748348616,-24.22171980426499
2025-04-13 12:00:00,12.61016949,13.61016949,49.72881356,333.779661,25.60847458,6.611864407,0.3337796609999999,0.59,75.0,9.0,21.0,43.64582115666665,23.154568480000005,9.415458797333343,87.9466786135385,-17.33886828590869
