Timestamp,PM2_5,PM10,O3_lcs_ppb,Carbon_Monoxide,Temp_lcs,RH_lcs,CO_lcs_ppm,CO_ref,O3_ref,RH_ref,Temp_ref,O3_baseline_cal,O3_ml_cal
2025-03-16 07:00:00,12.20338983,13.20338983,12.18644068,623.6779661,25.96949153,18.78644068,0.6236779661,1.08,2.0,39.0,13.0,48.71329443945521,6.18472619047619
2025-03-16 08:00:00,14.40677966,15.40677966,13.69491525,679.0338983,25.81864407,19.4220339,0.6790338983,1.24,4.0,37.0,14.0,48.61445452597465,26.835068783068778
2025-03-16 09:00:00,13.94827586,14.94827586,19.55172414,704.4827586,25.75517241,20.16034483,0.7044827586,1.12,16.0,31.0,16.0,51.06022633646654,39.83080555555556
2025-03-16 10:00:00,15.18644068,16.18644068,20.06779661,726.8474576,25.62711864,20.91694915,0.7268474576,0.84,39.0,27.0,18.0,50.52388432834192,40.56547619047619
2025-03-16 11:00:00,88.98305085,91.15254237,62.69491525,1386.542373,25.71525424,23.58305085,1.386542373,0.7,63.0,23.0,20.0,71.57886562932322,73.55379365079362
2025-03-16 12:00:00,45.16949153,47.16949153,59.33898305,1029.423729,25.8,21.96271186,1.029423729,0.72,87.0,18.0,22.0,70.75981652220437,84.4120162337662
2025-03-16 13:00:00,25.17241379,26.63793103,43.0862069,823.3103448,25.8,20.85172414,0.8233103448000001,0.68,101.0,14.0,24.0,62.90890225689316,93.83254365079364
2025-03-16 14:00:00,16.22033898,17.22033898,43.6779661,690.0677966,25.84576271,20.29152542,0.6900677966,0.55,108.0,11.0,25.0,63.58139062578198,93.87155158730157
2025-03-16 15:00:00,12.16949153,13.16949153,34.11864407,598.4745763,25.99491525,20.6220339,0.5984745763,0.47,118.0,10.0,27.0,59.31554224510752,95.55680158730156
2025-03-16 16:00:00,73.5862069,75.5862069,61.79310345,799.5689655,26.13275862,18.61724138,0.7995689655,0.48,124.0,10.0,27.0,74.49286694040728,97.76114285714281
2025-03-16 17:00:00,15.91525424,16.91525424,23.57627119,482.7118644,26.34915254,13.85762712,0.4827118644,0.51,134.0,9.0,27.0,57.64646626017529,113.26583597883597
2025-03-16 18:00:00,16.15254237,17.20338983,22.57627119,400.6779661,26.4,15.18305085,0.4006779661,0.51,128.0,9.0,27.0,56.95652988126193,97.79978835978834
2025-03-16 19:00:00,22.17241379,23.4137931,15.34482759,345.2758621,26.45344828,19.56724138,0.3452758621,0.52,66.0,17.0,25.0,52.19184675006329,55.76705423280425
2025-03-16 20:00:00,22.08474576,23.3220339,15.62711864,356.5254237,26.5,19.68305085,0.3565254236999999,0.53,44.0,25.0,23.0,52.503032392554815,50.732039682539714
2025-03-16 21:00:00,24.6440678,26.06779661,14.94915254,363.2881356,26.44915254,20.56440678,0.3632881355999999,0.51,40.0,28.0,20.0,51.66555833579254,43.58667063492064
2025-03-16 22:00:00,21.44827586,22.55172414,16.29310345,356.8793103,26.1862069,21.73793103,0.3568793103,0.55,33.0,32.0,19.0,50.82490961775112,44.34840476190477
2025-03-16 23:00:00,21.47457627,22.6440678,15.16949153,337.0677966,26.01525424,22.85932203,0.3370677966,0.55,32.0,36.0,17.0,49.16068954722067,39.657945767195734
2025-03-17 00:00:00,22.15254237,23.3559322,13.77966102,321.779661,25.77966102,22.80169492,0.321779661,0.54,31.0,40.0,16.0,47.44219008953405,37.56080399230399
2025-03-17 01:00:00,21.61016949,22.76271186,14.28813559,317.5254237,25.60847458,23.10508475,0.3175254237,0.56,31.0,41.0,16.0,46.852370539272826,30.494167748917747
2025-03-17 02:00:00,20.34482759,21.44827586,13.96551724,322.4310345,25.42758621,23.15689655,0.3224310345,0.54,30.0,43.0,15.0,45.87858782317582,30.522604256854258
2025-03-17 03:00:00,20.72881356,21.79661017,14.84745763,324.0169492,25.35932203,23.34067797,0.3240169492,0.62,30.0,45.0,15.0,45.96640542356161,35.086671717171754
2025-03-17 04:00:00,19.81355932,20.91525424,15.86440678,312.4237288,24.84237288,23.70677966,0.3124237287999999,0.57,28.0,47.0,14.0,44.093700911265,36.91160714285714
2025-03-17 05:00:00,17.55932203,18.55932203,15.16949153,282.4576271,24.57627119,23.69322034,0.2824576271,0.56,22.0,50.0,13.0,42.57783494926754,25.55741402116403
2025-03-17 06:00:00,19.06896552,20.10344828,16.17241379,293.4827586,24.29827586,24.20862069,0.2934827586,0.87,7.0,57.0,12.0,41.70232667817815,20.17984523809523
2025-03-17 07:00:00,26.49152542,28.16949153,15.45762712,497.9830508,23.73389831,26.25254237,0.4979830508,1.2,3.0,61.0,11.0,38.22996341334364,10.082207671957669
2025-03-17 08:00:00,42.13559322,44.13559322,18.13559322,475.0,23.54067797,26.86779661,0.475,1.09,9.0,62.0,11.0,38.540755122483546,9.32005952380952
2025-03-17 09:00:00,31.15517241,33.0862069,21.77586207,466.8448276,23.6862069,26.42241379,0.4668448275999999,0.89,21.0,58.0,12.0,41.153265567075294,15.320154761904753
2025-03-17 10:00:00,32.0,33.94915254,40.98305085,508.2711864,24.11864407,27.23220339,0.5082711864,0.84,35.0,51.0,14.0,52.487550443458446,46.939261904761906
