Timestamp,PM2_5,PM10,O3_lcs_ppb,Carbon_Monoxide,Temp_lcs,RH_lcs,CO_lcs_ppm,CO_ref,O3_ref,RH_ref,Temp_ref,O3_lcs_ppb_rm3h,Temp_lcs_rm3h,RH_lcs_rm3h,O3_baseline_cal,O3_rf_residual_cal,O3_svr_residual_cal
2025-03-07 21:00:00,9.055415617,10.05541562,15.81612091,582.0100756,25.17657431,25.89949622,0.5820100756000001,,,,,15.81612091,25.17657431,25.89949622,42.14145328583534,-6.471846317178979,-9.993360071412113
2025-03-07 22:00:00,6.970183486,7.970183486,13.45183486,488.1077982,25.89288991,23.75183486,0.4881077982,,,,,14.633977885,25.53473211,24.82566554,45.05514282981026,-10.741926445613522,-10.367046768670221
2025-03-07 23:00:00,5.577878104,6.577878104,10.62979684,411.6297968,26.02911964,21.3765237,0.4116297968,,,,,13.29925087,25.699527953333334,23.675951593333334,46.61716985513176,-9.70378290995581,-11.518158535668508
2025-03-08 00:00:00,4.959367946,5.959367946,11.33634312,403.731377,26.09819413,20.54446953,0.403731377,,,,,11.805991606666666,26.00673456,21.890942696666666,48.21627736476625,-19.218890349314876,-11.850665264539872
2025-03-08 01:00:00,5.319101124,6.319101124,12.97303371,422.6247191,26.0058427,21.6094382,0.4226247191,,,,,11.646391223333334,26.04438549,21.176810476666667,47.61305456382748,-24.890632376981078,-11.568381007025263
2025-03-08 02:00:00,5.586363636,6.586363636,14.05227273,454.425,26.0,22.04681818,0.454425,,,,,12.787216520000001,26.034678943333333,21.40024197,47.6885728591991,-20.507047718049918,-10.819063259709784
2025-03-08 03:00:00,4.506726457,5.506726457,13.85874439,438.4529148,26.0,22.08744395,0.4384529148,,,,,13.628016943333334,26.00194756666667,21.914566776666664,47.5294303627788,-10.297681588133615,-10.440170565935432
2025-03-08 04:00:00,4.431460674,5.431460674,14.2988764,466.2089888,25.8905618,22.21550562,0.4662089888,,,,,14.069964506666667,25.9635206,22.11658925,47.34294471938358,-9.731945008024528,-10.26064978046382
2025-03-08 05:00:00,4.946188341,5.946188341,14.43721973,535.0493274,25.80022422,22.27690583,0.5350493274,,,,,14.198280173333336,25.89692867333333,22.193285133333333,47.115145935406396,-9.785249527714473,-10.34959658527235
2025-03-08 06:00:00,5.948545861,6.948545861,14.23266219,575.8881432,25.79955257,22.27852349,0.5758881431999999,,,,,14.32291944,25.83011286333333,22.256978313333335,46.99466443931863,-9.503707252945832,-10.439972170104257
2025-03-08 07:00:00,6.436241611,7.436241611,14.62863535,656.082774,25.65525727,22.3836689,0.6560827739999999,,,,,14.432839090000002,25.75167802,22.31303274,46.72540537016474,-9.157630201369981,-10.557900758098464
2025-03-08 08:00:00,8.544843049,9.544843049,16.0896861,763.338565,25.6,23.11008969,0.763338565,,,40.0,14.0,14.983661213333335,25.684936613333335,22.590760693333333,46.5596540499934,-8.940985319757294,-10.119639438651888
