Timestamp,PM2.5_Data,PM10*_Data,Ozone_Data,Carbon_Monoxide_Data,Temperature_Data,Relative_Humidity_Data
20/03/2023 07:42:16,10,11,22,613,14.17,95.07
20/03/2023 07:47:15,10,11,22,632,14.47,94.30
20/03/2023 07:52:15,11,12,22,640,14.80,92.43
20/03/2023 07:57:15,11,12,22,649,15.10,90.73
20/03/2023 08:02:14,12,13,22,653,15.40,89.33
20/03/2023 08:07:14,14,15,21,648,15.63,85.53
20/03/2023 08:12:16,13,14,21,660,16.23,82.57
20/03/2023 08:17:14,12,13,20,660,17.53,74.30
20/03/2023 08:22:14,12,13,20,667,17.77,69.13
20/03/2023 08:27:14,12,13,21,676,17.47,68.60
20/03/2023 08:32:14,12,13,20,665,17.87,67.23
20/03/2023 08:37:14,11,12,19,658,18.80,64.50
20/03/2023 08:42:14,12,13,19,17,19.55,60.57
20/03/2023 08:47:14,13,14,19,664,20.30,56.90
20/03/2023 08:52:14,13,14,19,665,20.20,55.13
20/03/2023 08:57:13,12,13,19,667,20.77,53.97
20/03/2023 09:02:13,12,13,18,668,21.93,51.33
20/03/2023 09:07:13,13,14,19,671,22.10,48.93
20/03/2023 09:12:13,13,14,19,695,21.53,49.47
20/03/2023 09:17:12,13,14,20,710,14.90,32.60
20/03/2023 09:22:15,12,13,20,719,14.77,32.47
20/03/2023 09:27:13,14,15,19,705,22.67,47.67
20/03/2023 09:32:12,12,13,20,706,22.97,46.90
20/03/2023 09:37:12,11,12,19,670,23.30,45.20
20/03/2023 09:42:13,12,13,20,641,23.00,44.47
20/03/2023 09:47:12,9,10,21,614,23.17,44.47
20/03/2023 09:52:12,11,12,20,591,24.03,43.17
20/03/2023 09:57:12,10,11,21,600,16.40,28.00
20/03/2023 10:02:12,10,11,21,629,25.47,41.43
20/03/2023 10:07:12,11,12,22,644,25.63,40.93
20/03/2023 10:12:12,11,12,21,657,26.03,40.33
20/03/2023 10:17:12,12,13,24,665,25.07,41.07
20/03/2023 10:22:12,10,11,24,640,24.97,41.63
20/03/2023 10:27:12,11,12,24,623,25.70,40.63
20/03/2023 10:32:11,11,12,25,633,26.53,39.27
20/03/2023 10:37:11,8,9,23,611,17.90,25.80
20/03/2023 10:42:12,10,11,24,576,26.93,38.23
20/03/2023 10:47:11,7,8,24,582,27.73,37.43
20/03/2023 10:52:11,9,10,24,584,27.63,36.60
20/03/2023 10:57:11,8,9,25,565,27.47,36.27
20/03/2023 11:02:10,7,8,23,541,28.20,35.73
20/03/2023 11:07:10,6,7,22,508,19.00,22.97
20/03/2023 11:12:10,6,7,24,490,18.17,22.90
20/03/2023 11:17:10,7,8,24,503,27.43,35.27
20/03/2023 11:22:10,5,6,24,471,27.57,34.77
20/03/2023 11:27:11,5,6,25,440,28.13,33.60
20/03/2023 11:32:10,4,5,23,446,28.40,32.77
20/03/2023 11:37:10,4,5,24,429,27.77,32.53
20/03/2023 11:42:11,4,5,24,424,28.17,31.97
20/03/2023 11:47:10,3,4,26,418,28.70,32.30
20/03/2023 11:52:10,3,4,28,406,28.00,33.93
20/03/2023 11:57:10,2,3,28,388,26.60,35.53
20/03/2023 12:02:19,2,3,30,384,26.40,35.90
20/03/2023 12:02:21,2,3,30,384,26.40,35.90
20/03/2023 12:07:10,2,3,33,388,26.53,35.80
20/03/2023 12:12:09,3,4,37,386,26.67,36.10
20/03/2023 12:17:09,2,3,37,375,26.77,35.87
20/03/2023 12:22:09,3,4,39,367,17.73,23.97
20/03/2023 12:27:09,4,5,41,365,26.37,35.83
20/03/2023 12:32:09,3,4,41,366,26.70,35.33
20/03/2023 12:37:09,4,5,43,359,26.87,34.83
20/03/2023 12:42:09,3,4,44,353,17.87,23.23
20/03/2023 12:47:08,3,4,44,358,26.33,35.37
20/03/2023 12:52:08,3,4,46,359,26.13,35.67
20/03/2023 12:57:20,4,5,46,354,26.70,34.83
20/03/2023 13:02:08,4,5,48,368,26.77,34.80
20/03/2023 13:07:08,2,3,50,356,17.80,23.57
20/03/2023 13:12:08,3,4,48,355,26.53,34.93
20/03/2023 13:17:07,4,5,50,357,27.10,34.20
20/03/2023 13:22:08,3,4,49,361,27.53,33.43
20/03/2023 13:27:07,2,3,47,363,27.27,33.47
20/03/2023 13:32:14,3,4,50,352,26.93,33.07
20/03/2023 13:37:07,2,3,50,347,26.90,32.93
20/03/2023 13:42:07,3,4,52,347,27.33,33.63
20/03/2023 13:47:07,3,4,51,355,27.67,34.00
20/03/2023 13:52:06,4,5,53,362,27.73,34.47
20/03/2023 13:57:07,3,4,54,352,28.13,34.53
20/03/2023 14:02:06,3,4,48,348,28.60,33.60
20/03/2023 14:07:06,3,4,49,349,28.43,33.07
20/03/2023 14:12:07,5,6,50,366,19.27,22.00
20/03/2023 14:17:06,4,5,43,356,30.53,32.37
20/03/2023 14:22:06,3,4,47,367,30.33,31.13
20/03/2023 14:27:08,5,6,45,369,29.10,32.00
20/03/2023 14:32:06,5,6,45,369,29.10,31.73
20/03/2023 14:37:06,4,5,46,367,29.37,31.70
20/03/2023 14:42:06,4,5,45,372,29.27,31.83
20/03/2023 14:47:05,4,5,33,359,30.23,29.07
20/03/2023 14:52:06,4,5,37,348,31.07,27.83
20/03/2023 14:57:06,4,5,37,345,30.83,28.43
20/03/2023 15:02:05,5,6,39,336,29.40,28.10
20/03/2023 15:07:05,4,5,36,336,29.47,28.23
20/03/2023 15:12:05,4,5,42,334,30.40,28.27
20/03/2023 15:17:05,4,5,40,344,31.17,28.53
20/03/2023 15:22:04,4,5,44,341,30.60,28.57
20/03/2023 15:27:05,4,5,43,335,29.20,28.73
20/03/2023 15:32:04,4,5,51,336,28.17,29.77
20/03/2023 15:37:05,4,5,49,331,28.60,30.07
20/03/2023 15:42:05,4,5,51,328,29.20,29.53
20/03/2023 15:47:04,5,6,55,333,28.80,30.23
20/03/2023 15:52:04,5,6,58,334,28.33,30.70
20/03/2023 15:57:04,4,5,53,332,29.23,30.13
20/03/2023 16:02:05,4,5,51,332,30.40,29.53
20/03/2023 16:07:04,4,5,46,332,20.57,19.17
20/03/2023 16:12:04,6,7,51,351,31.37,30.53
20/03/2023 16:17:04,7,8,49,379,31.20,31.87
20/03/2023 16:22:03,5,6,52,374,29.33,33.37
20/03/2023 16:27:04,5,6,48,352,28.83,32.43
20/03/2023 16:32:03,6,7,54,340,28.67,31.63
20/03/2023 16:37:03,5,6,56,343,28.43,32.03
20/03/2023 16:42:03,5,6,59,341,27.70,32.37
20/03/2023 16:47:09,5,6,57,325,26.93,32.50
20/03/2023 16:52:06,6,7,61,321,26.60,33.23
20/03/2023 16:57:03,5,6,62,311,25.83,33.53
20/03/2023 17:02:03,5,6,62,307,25.73,33.27
20/03/2023 17:07:02,5,6,64,304,25.40,33.57
20/03/2023 17:12:04,5,6,65,299,25.33,34.03
20/03/2023 17:17:02,5,6,62,299,26.17,33.77
20/03/2023 17:22:02,5,6,61,299,26.20,34.10
20/03/2023 17:27:02,5,6,62,299,26.03,34.90
20/03/2023 17:32:02,5,6,59,301,26.50,34.73
20/03/2023 17:37:01,5,6,57,305,26.33,34.93
20/03/2023 17:42:02,6,7,60,307,26.03,35.83
20/03/2023 17:47:01,6,7,58,306,26.20,35.93
20/03/2023 17:52:00,5,6,57,310,26.40,35.93
20/03/2023 17:57:01,4,5,56,313,25.87,36.60
20/03/2023 18:02:00,4,5,56,309,24.97,37.67
20/03/2023 18:07:00,4,5,60,300,24.50,38.67
20/03/2023 18:12:00,4,5,60,305,24.13,39.53
20/03/2023 18:17:00,4,5,61,301,23.63,40.50
20/03/2023 18:21:59,4,5,61,301,23.10,41.37
20/03/2023 18:27:15,4,5,63,301,22.83,42.13
20/03/2023 18:31:59,3,4,64,297,14.97,28.77
20/03/2023 18:36:59,3,4,65,302,21.93,44.50
20/03/2023 18:41:59,2,3,64,304,21.60,45.13
20/03/2023 18:46:59,4,5,64,305,21.30,45.73
20/03/2023 18:51:59,3,4,64,303,21.07,46.47
20/03/2023 18:56:59,3,4,63,301,20.87,47.00
20/03/2023 19:01:58,3,4,64,293,20.43,47.63
20/03/2023 19:06:58,3,4,64,297,13.47,32.07
20/03/2023 19:11:58,3,4,64,298,20.00,48.80
20/03/2023 19:16:58,4,5,61,297,19.93,49.07
20/03/2023 19:21:58,2,3,61,294,19.77,49.20
20/03/2023 19:26:58,3,4,62,292,19.60,49.40
20/03/2023 19:31:58,3,4,60,294,19.53,49.50
20/03/2023 19:36:57,4,5,61,292,19.43,49.87
20/03/2023 19:41:57,3,4,59,293,19.27,49.97
20/03/2023 19:46:57,4,5,57,297,19.23,50.23
20/03/2023 19:51:57,3,4,57,299,19.13,50.17
20/03/2023 19:56:57,3,4,58,298,19.00,50.33
20/03/2023 20:01:57,3,4,57,301,18.90,50.63
20/03/2023 20:06:57,3,4,54,303,18.90,50.90
20/03/2023 20:11:57,4,5,54,320,18.83,51.23
20/03/2023 20:16:56,4,5,55,327,18.77,51.60
20/03/2023 20:21:56,4,5,54,306,18.70,51.10
20/03/2023 20:26:56,4,5,54,294,18.67,50.93
20/03/2023 20:31:56,3,4,54,294,18.63,51.33
20/03/2023 20:36:56,4,5,53,297,18.60,51.53
20/03/2023 20:41:56,3,4,51,300,18.53,51.67
20/03/2023 20:46:55,4,5,48,310,18.43,51.97
20/03/2023 20:51:55,4,5,49,314,18.40,52.57
20/03/2023 20:56:56,3,4,51,321,18.30,53.13
20/03/2023 21:01:55,4,5,50,326,18.17,53.37
20/03/2023 21:06:55,4,5,52,331,18.13,53.47
20/03/2023 21:11:55,3,4,49,323,18.10,53.30
20/03/2023 21:16:55,4,5,48,318,18.10,53.57
20/03/2023 21:21:54,4,5,46,318,18.00,54.33
20/03/2023 21:26:55,3,4,46,316,17.87,54.70
20/03/2023 21:31:54,4,5,47,311,11.80,36.60
20/03/2023 21:36:54,4,5,46,312,17.50,56.17
20/03/2023 21:41:54,4,5,45,310,17.33,56.57
20/03/2023 21:46:54,3,4,47,311,17.23,57.77
20/03/2023 21:51:54,4,5,44,316,17.07,57.87
20/03/2023 21:56:54,3,4,46,321,11.33,39.00
20/03/2023 22:01:53,3,4,44,320,16.90,59.53
20/03/2023 22:06:53,3,4,43,320,16.83,59.40
20/03/2023 22:11:53,3,4,43,310,16.77,57.80
20/03/2023 22:16:53,4,5,41,304,16.77,57.63
20/03/2023 22:21:53,3,4,43,304,16.80,58.17
20/03/2023 22:26:53,3,4,43,301,16.77,58.07
20/03/2023 22:31:52,4,5,39,300,16.63,59.40
20/03/2023 22:36:52,3,4,40,299,16.53,59.47
20/03/2023 22:41:52,4,5,39,300,16.47,59.83
20/03/2023 22:46:52,3,4,38,302,10.90,40.30
20/03/2023 22:51:52,4,5,38,298,16.23,60.73
20/03/2023 22:56:52,3,4,40,299,16.10,61.17
20/03/2023 23:01:51,3,4,38,300,16.00,61.60
20/03/2023 23:07:01,3,4,40,309,15.93,62.63
20/03/2023 23:07:03,3,4,40,309,15.93,62.63
20/03/2023 23:11:56,3,4,40,317,15.90,63.50
20/03/2023 23:16:51,4,5,39,310,15.90,63.27
20/03/2023 23:21:51,4,5,37,306,15.80,64.70
20/03/2023 23:26:51,3,4,40,306,15.60,66.37
20/03/2023 23:31:55,4,5,42,310,15.47,67.13
20/03/2023 23:36:51,4,5,36,305,10.27,44.47
20/03/2023 23:41:50,4,5,34,299,15.37,66.90
20/03/2023 23:46:50,3,4,39,298,10.20,45.17
20/03/2023 23:51:50,4,5,38,293,15.30,67.30
20/03/2023 23:57:00,4,5,35,295,15.13,66.93
20/03/2023 23:57:12,4,5,35,295,15.13,66.93
20/03/2023 23:57:14,4,5,35,295,15.13,66.93
21/03/2023 00:01:49,4,5,34,301,15.03,68.27
21/03/2023 00:07:02,4,5,36,303,14.97,69.77
21/03/2023 00:07:03,4,5,36,303,14.97,69.77
21/03/2023 00:11:49,4,5,35,301,14.90,68.47
21/03/2023 00:16:49,3,4,36,304,14.87,69.00
21/03/2023 00:21:49,4,5,35,302,14.83,69.07
21/03/2023 00:26:49,3,4,36,291,14.87,68.00
21/03/2023 00:31:48,4,5,39,281,14.97,65.63
21/03/2023 00:36:49,3,4,39,277,15.17,63.63
21/03/2023 00:41:48,5,6,39,319,15.30,65.10
21/03/2023 00:46:48,4,5,38,325,15.30,65.03
21/03/2023 00:51:48,4,5,36,347,15.30,65.10
21/03/2023 00:56:48,4,5,36,338,15.37,65.27
21/03/2023 01:01:48,5,6,39,372,15.33,67.33
21/03/2023 01:06:48,5,6,37,380,15.23,68.50
21/03/2023 01:11:47,4,5,33,368,15.13,69.30
21/03/2023 01:16:47,5,6,33,367,15.00,69.77
21/03/2023 01:21:47,4,5,35,359,14.93,70.80
21/03/2023 01:26:47,4,5,32,361,14.77,73.17
21/03/2023 01:31:49,5,6,30,361,14.60,75.40
21/03/2023 01:36:53,3,4,34,339,14.30,77.20
21/03/2023 01:41:46,4,5,34,325,14.20,76.37
21/03/2023 01:46:46,4,5,34,333,14.07,78.83
21/03/2023 01:51:46,4,5,35,335,14.03,79.33
21/03/2023 01:56:46,4,5,33,329,14.00,78.07
21/03/2023 02:01:53,4,5,32,328,13.90,80.10
21/03/2023 02:06:46,4,5,36,324,13.60,82.77
21/03/2023 02:11:45,4,5,36,323,13.47,82.10
21/03/2023 02:16:45,4,5,36,320,13.70,79.67
21/03/2023 02:21:45,5,6,37,330,13.73,82.37
21/03/2023 02:26:45,5,6,35,345,13.53,86.37
21/03/2023 02:31:45,4,5,32,346,13.43,88.13
21/03/2023 02:36:45,6,7,34,345,13.40,89.60
21/03/2023 02:41:45,4,5,32,350,13.33,90.60
21/03/2023 02:46:44,5,6,32,349,8.83,60.67
21/03/2023 02:51:44,4,5,32,348,13.20,91.57
21/03/2023 02:56:44,5,6,35,325,13.13,92.20
21/03/2023 03:01:44,5,6,35,351,13.03,92.93
21/03/2023 03:06:44,4,5,32,350,12.77,92.97
21/03/2023 03:11:43,4,5,29,353,12.70,93.20
21/03/2023 03:16:43,5,6,27,346,12.67,93.67
21/03/2023 03:21:43,5,6,32,343,12.53,94.17
21/03/2023 03:26:43,5,6,28,345,12.50,94.47
21/03/2023 03:31:43,5,6,30,344,12.30,95.00
21/03/2023 03:36:43,4,5,32,349,12.20,96.17
21/03/2023 03:41:42,5,6,30,349,12.10,96.30
21/03/2023 03:46:42,5,6,28,336,12.00,95.07
21/03/2023 03:51:42,5,6,27,333,11.87,95.80
21/03/2023 03:56:42,4,5,27,332,11.77,95.50
21/03/2023 04:01:42,4,5,25,329,11.73,94.87
21/03/2023 04:06:42,4,5,27,327,11.73,94.40
21/03/2023 04:11:42,5,6,30,328,11.60,94.50
21/03/2023 04:16:41,5,6,29,331,11.43,94.63
21/03/2023 04:21:41,5,6,29,328,7.60,63.50
21/03/2023 04:26:41,5,6,25,327,11.37,95.33
21/03/2023 04:31:41,4,5,29,327,11.33,95.80
21/03/2023 04:36:41,3,4,25,331,11.17,95.27
21/03/2023 04:41:40,4,5,27,335,11.07,94.23
21/03/2023 04:46:40,4,5,28,332,7.43,62.27
21/03/2023 04:51:40,4,5,26,327,11.30,93.40
21/03/2023 04:56:40,4,5,26,329,11.13,94.70
21/03/2023 05:01:40,5,6,28,329,11.03,95.73
21/03/2023 05:06:40,4,5,26,325,10.83,94.03
21/03/2023 05:11:39,4,5,30,324,10.80,93.70
21/03/2023 05:16:39,3,4,30,327,7.20,63.33
21/03/2023 05:21:39,5,6,27,328,7.13,63.57
21/03/2023 05:26:39,4,5,27,326,10.53,96.50
21/03/2023 05:31:38,4,5,30,330,10.50,97.37
21/03/2023 05:36:39,4,5,31,338,10.57,97.57
21/03/2023 05:41:38,4,5,33,355,10.60,98.20
21/03/2023 05:46:38,4,5,31,355,10.67,98.60
21/03/2023 05:51:38,5,6,30,354,7.10,65.90
21/03/2023 05:56:38,4,5,28,360,10.53,99.03
21/03/2023 06:01:38,4,5,26,386,10.23,99.07
21/03/2023 06:06:38,4,5,27,382,10.00,99.60
21/03/2023 06:11:37,6,7,26,397,9.90,99.90
21/03/2023 06:16:37,6,7,28,424,9.83,99.70
21/03/2023 06:21:37,5,6,28,421,9.87,98.00
21/03/2023 06:26:37,5,6,28,424,10.00,97.97
21/03/2023 06:31:37,5,6,28,431,10.07,98.17
21/03/2023 06:36:37,7,8,27,503,9.90,98.30
21/03/2023 06:41:36,5,6,30,488,9.97,98.20
21/03/2023 06:46:36,4,5,30,468,10.00,98.07
21/03/2023 06:51:36,5,6,28,469,6.70,64.87
21/03/2023 06:56:36,5,6,27,473,10.33,97.07
21/03/2023 07:01:36,6,7,27,518,10.67,96.27
21/03/2023 07:06:36,5,6,27,575,11.23,94.03
21/03/2023 07:11:35,6,7,27,633,11.77,91.37
21/03/2023 07:16:35,6,7,27,710,12.50,87.67
21/03/2023 07:21:35,6,7,26,694,13.40,82.23
21/03/2023 07:26:35,7,8,28,920,14.10,75.83
21/03/2023 07:31:35,8,9,28,1250,14.73,72.70
21/03/2023 07:36:35,8,9,27,1273,15.50,69.70
21/03/2023 07:41:35,10,11,27,1483,16.67,66.53
21/03/2023 07:46:34,9,10,27,1518,17.57,61.27
21/03/2023 07:51:34,9,10,27,1494,18.20,58.90
21/03/2023 07:56:34,9,10,26,1557,18.80,56.97
21/03/2023 08:01:34,11,12,25,1554,12.87,36.27
21/03/2023 08:06:34,9,10,24,1521,20.27,52.77
21/03/2023 08:11:34,10,11,23,1534,21.63,49.43
21/03/2023 08:16:40,10,11,23,1525,21.97,46.63
21/03/2023 08:21:34,8,9,22,1209,21.20,45.93
21/03/2023 08:26:33,8,9,21,962,21.60,45.90
21/03/2023 08:31:33,8,9,20,854,22.20,43.80
21/03/2023 08:36:33,8,9,20,686,21.67,43.23
21/03/2023 08:41:33,10,11,21,671,21.33,43.90
21/03/2023 08:46:33,8,9,21,681,21.80,43.90
21/03/2023 08:51:33,10,11,22,671,22.10,44.13
21/03/2023 08:56:33,9,10,23,703,22.73,43.53
21/03/2023 09:01:32,9,10,24,718,22.27,43.67
21/03/2023 09:06:33,9,10,26,736,22.00,44.27
21/03/2023 09:11:32,13,14,28,837,22.37,44.03
21/03/2023 09:16:32,12,13,31,883,23.10,42.30
21/03/2023 09:21:33,12,13,30,787,23.50,41.30
21/03/2023 09:26:32,12,13,31,725,23.37,40.83
21/03/2023 09:31:32,13,14,34,701,23.07,40.87
21/03/2023 09:36:32,15,16,35,737,23.50,40.83
21/03/2023 09:41:31,12,13,37,771,24.17,40.80
21/03/2023 09:46:31,12,13,35,756,25.20,39.40
21/03/2023 09:51:31,12,13,34,731,25.97,37.70
21/03/2023 09:56:31,11,12,33,726,26.07,37.20
21/03/2023 10:01:31,11,12,33,684,25.70,36.40
21/03/2023 10:06:31,10,11,31,657,26.03,35.83
21/03/2023 10:11:31,9,10,31,646,26.93,34.87
21/03/2023 10:16:31,10,11,29,639,26.80,34.33
21/03/2023 10:21:31,8,9,29,609,27.00,33.43
21/03/2023 10:26:31,8,9,28,561,26.93,32.10
21/03/2023 10:31:30,6,7,26,515,18.20,20.17
21/03/2023 10:36:31,6,7,23,475,27.63,29.50
21/03/2023 10:41:30,7,8,27,516,18.73,20.13
21/03/2023 10:46:30,4,5,26,509,28.53,29.37
21/03/2023 10:51:30,2,3,21,424,28.80,26.87
21/03/2023 10:56:30,3,4,22,436,29.00,27.17
21/03/2023 11:01:30,4,5,27,436,29.30,27.60
21/03/2023 11:06:30,4,5,28,434,28.97,27.37
21/03/2023 11:11:30,4,5,29,442,28.57,27.23
21/03/2023 11:16:29,4,5,30,424,29.50,27.27
21/03/2023 11:21:30,4,5,32,436,30.23,27.00
21/03/2023 11:26:30,5,6,35,436,29.90,27.10
21/03/2023 11:31:29,4,5,37,425,30.53,27.40
21/03/2023 11:36:38,5,6,32,422,30.70,26.57
21/03/2023 11:41:29,5,6,38,435,30.50,26.77
21/03/2023 11:46:29,6,7,40,437,30.10,26.67
21/03/2023 11:51:29,6,7,36,449,30.40,26.50
21/03/2023 11:56:29,5,6,42,431,30.57,25.87
21/03/2023 12:01:28,6,7,45,412,19.60,17.23
21/03/2023 12:06:29,5,6,46,409,29.03,26.07
21/03/2023 12:11:28,6,7,51,409,28.30,25.90
21/03/2023 12:16:28,6,7,52,409,19.07,17.33
21/03/2023 12:26:28,6,7,56,409,29.57,25.63
21/03/2023 12:31:29,7,8,58,406,19.40,16.97
21/03/2023 12:36:28,6,7,61,396,29.53,25.93
21/03/2023 12:41:28,6,7,59,406,30.93,26.07
21/03/2023 12:46:28,7,8,62,412,31.43,25.33
21/03/2023 12:51:28,7,8,61,417,31.77,25.07
21/03/2023 12:56:28,7,8,63,425,31.70,25.13
21/03/2023 13:01:27,8,9,66,433,30.47,25.23
21/03/2023 13:06:28,8,9,69,421,28.87,25.50
21/03/2023 13:11:27,8,9,71,408,27.67,26.10
21/03/2023 13:16:27,7,8,75,409,28.83,26.17
21/03/2023 13:21:27,8,9,72,416,29.37,25.33
21/03/2023 13:26:27,9,10,78,412,29.37,25.07
21/03/2023 13:31:27,9,10,74,419,30.77,25.30
21/03/2023 13:36:27,8,9,76,425,31.97,25.07
21/03/2023 13:41:27,10,11,75,428,31.50,24.53
21/03/2023 13:46:26,9,10,77,432,30.43,24.63
21/03/2023 13:51:26,9,10,82,428,30.23,25.20
21/03/2023 13:56:26,9,10,81,429,30.43,24.87
21/03/2023 14:01:26,10,11,85,442,31.23,24.97
21/03/2023 14:06:26,10,11,80,463,31.50,24.60
21/03/2023 14:11:26,10,11,84,444,31.27,24.57
21/03/2023 14:16:26,10,11,81,444,31.50,24.63
21/03/2023 14:21:26,11,12,87,447,32.47,24.40
21/03/2023 14:26:25,11,12,79,460,32.87,24.50
21/03/2023 14:31:25,10,11,81,456,33.63,24.37
21/03/2023 14:36:26,12,13,82,465,34.00,24.33
21/03/2023 14:41:25,11,12,81,453,33.53,24.33
21/03/2023 14:46:28,11,12,83,454,22.33,16.13
21/03/2023 14:51:29,11,12,80,451,33.10,24.43
21/03/2023 14:56:25,10,11,82,463,33.43,24.53
21/03/2023 15:01:25,11,12,81,447,34.27,24.57
21/03/2023 15:06:25,10,11,84,469,34.90,24.00
21/03/2023 15:11:24,12,13,83,469,33.77,23.63
21/03/2023 15:16:24,12,13,89,460,33.10,23.97
21/03/2023 15:21:25,10,11,87,473,33.83,24.33
21/03/2023 15:26:25,11,12,88,468,34.33,24.07
21/03/2023 15:31:25,10,11,90,468,34.67,24.07
21/03/2023 15:36:25,11,12,92,459,34.60,24.07
21/03/2023 15:41:24,11,12,87,478,34.47,23.87
21/03/2023 15:46:24,11,12,93,499,33.70,23.70
21/03/2023 15:51:24,12,13,94,480,32.83,24.27
21/03/2023 15:56:24,12,13,92,474,32.67,24.33
21/03/2023 16:01:23,13,14,99,468,32.37,24.27
21/03/2023 16:06:24,10,11,93,486,32.80,24.30
21/03/2023 16:11:24,11,12,91,484,33.20,24.40
21/03/2023 16:16:24,10,11,91,476,33.17,24.10
21/03/2023 16:21:24,12,13,90,476,33.27,24.23
21/03/2023 16:26:24,10,11,87,507,33.63,23.80
21/03/2023 16:31:23,10,11,91,505,33.03,23.87
21/03/2023 16:36:24,14,15,96,501,32.40,23.60
21/03/2023 16:41:23,10,11,91,507,32.43,23.93
21/03/2023 16:46:23,14,15,102,509,31.43,23.83
21/03/2023 16:51:24,14,15,104,497,30.93,23.70
21/03/2023 16:56:23,15,16,104,484,30.53,23.53
21/03/2023 17:01:23,14,15,105,471,30.47,23.60
21/03/2023 17:06:23,14,15,104,468,30.53,23.70
21/03/2023 17:11:22,11,12,117,453,30.77,26.03
21/03/2023 17:16:23,8,9,100,400,30.53,30.53
21/03/2023 17:21:22,8,9,92,400,30.13,32.37
21/03/2023 17:26:22,7,8,90,388,29.27,33.50
21/03/2023 17:31:22,6,7,90,378,28.20,34.63
21/03/2023 17:36:22,6,7,90,384,27.83,35.00
21/03/2023 17:41:23,6,7,89,385,27.67,35.13
21/03/2023 17:46:22,6,7,90,440,27.23,35.30
21/03/2023 17:51:22,8,9,91,405,17.93,23.73
21/03/2023 17:56:21,8,9,90,390,26.70,36.60
21/03/2023 18:01:21,7,8,90,398,26.33,37.70
21/03/2023 18:06:22,9,10,88,409,25.93,38.17
21/03/2023 18:11:21,7,8,89,402,25.63,38.37
21/03/2023 18:16:21,9,10,88,412,25.30,38.97
21/03/2023 18:21:21,8,9,89,412,24.97,39.73
21/03/2023 18:26:21,9,10,89,398,24.43,40.27
21/03/2023 18:31:21,8,9,86,409,24.17,40.63
21/03/2023 18:36:21,9,10,86,440,23.87,41.73
21/03/2023 18:41:21,7,8,86,404,23.40,42.77
21/03/2023 18:46:20,9,10,84,389,23.03,43.57
21/03/2023 18:51:21,10,11,83,418,22.80,43.83
21/03/2023 18:56:20,9,10,83,435,22.57,44.30
21/03/2023 19:01:19,9,10,81,427,22.40,44.80
21/03/2023 19:06:20,9,10,81,424,14.80,30.13
21/03/2023 19:11:20,12,13,79,441,22.07,45.47
21/03/2023 19:16:19,11,12,77,489,21.93,45.90
21/03/2023 19:21:22,11,12,77,520,21.80,46.30
21/03/2023 19:26:19,12,13,78,534,21.57,46.73
21/03/2023 19:31:19,12,13,78,523,21.37,47.03
21/03/2023 19:36:19,13,14,73,522,14.17,31.47
21/03/2023 19:41:19,11,12,73,483,14.03,31.60
21/03/2023 19:46:19,11,12,71,484,20.83,47.80
21/03/2023 19:51:19,13,14,70,494,20.73,48.00
21/03/2023 19:56:18,14,15,67,484,20.67,48.00
21/03/2023 20:01:18,13,14,68,466,20.53,48.20
21/03/2023 20:06:19,15,16,71,482,20.40,48.33
21/03/2023 20:11:18,15,16,69,500,20.30,48.77
21/03/2023 20:16:18,15,16,66,519,20.30,49.23
21/03/2023 20:21:19,14,15,66,553,20.23,49.40
21/03/2023 20:26:17,15,16,65,576,20.13,49.63
21/03/2023 20:31:17,15,16,66,558,19.93,49.97
21/03/2023 20:36:18,16,17,65,626,19.80,51.00
21/03/2023 20:41:17,16,17,65,662,19.63,51.10
21/03/2023 20:46:17,17,18,63,689,19.57,51.13
21/03/2023 20:51:17,16,17,62,674,19.50,51.30
21/03/2023 20:56:17,16,17,64,682,19.43,51.67
21/03/2023 21:01:16,16,17,62,685,19.37,51.67
21/03/2023 21:06:17,15,16,62,673,19.27,52.33
21/03/2023 21:11:16,16,17,62,718,19.03,53.47
21/03/2023 21:16:16,16,17,59,702,18.90,53.90
21/03/2023 21:21:16,16,17,55,684,18.90,54.40
21/03/2023 21:26:16,17,18,60,738,18.67,55.37
21/03/2023 21:31:16,18,19,61,734,18.53,55.90
21/03/2023 21:36:16,17,18,61,744,18.50,56.50
21/03/2023 21:41:16,18,19,56,734,18.40,56.97
21/03/2023 21:46:16,17,18,57,694,18.33,57.20
21/03/2023 21:51:15,16,17,57,720,12.17,38.83
21/03/2023 21:56:15,16,17,55,701,18.13,57.93
21/03/2023 22:01:14,17,18,53,749,18.03,58.70
21/03/2023 22:06:15,15,16,54,766,17.93,59.83
21/03/2023 22:11:14,16,17,52,727,17.80,59.77
21/03/2023 22:16:14,15,16,51,741,17.73,60.13
21/03/2023 22:21:15,14,15,49,716,17.70,60.57
21/03/2023 22:26:14,15,16,49,672,17.67,60.83
21/03/2023 22:31:14,14,15,52,652,17.53,61.93
21/03/2023 22:36:14,14,15,53,632,17.33,62.93
21/03/2023 22:41:14,13,14,50,585,17.27,63.30
21/03/2023 22:46:14,13,14,49,572,17.23,64.23
21/03/2023 22:51:14,14,15,46,537,17.17,63.90
21/03/2023 22:56:13,14,15,48,567,17.07,65.20
21/03/2023 23:01:12,13,14,48,555,16.93,66.60
21/03/2023 23:06:13,14,15,46,528,16.90,66.97
21/03/2023 23:11:12,14,15,42,517,16.80,67.37
21/03/2023 23:16:12,13,14,42,517,16.80,68.27
